CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
42894,CONDE DO PINHAL,ANOS FINAIS,CONINHAL,SAO CARLOS,6.41,2018,URBANA,-47.904,-21.9971
34356,NHONHO BRAGA CORONEL,ANOS FINAIS,NHONHOBRAGA,PIRAJU,6.38,2018,URBANA,-49.3891,-23.1957
13626,OLIMPIO CATAO,ANOS FINAIS,OLIMPIOCATAO,SAO JOSE DOS CAMPOS,6.28,2018,URBANA,-45.88727951,-23.18380928
913662,ROMILDA LAZARA PILLON DOS SANTOS PROFESSORA,ANOS FINAIS,ROMILDALAZARAPILLONDOSSANTOSA,MIRANTE DO PARANAPANEMA,6.25,2018,RURAL,-52.31266022,-22.31339073
42420,RENATO SENECA DE SA FLEURY PROFESSOR,ANOS FINAIS,RENATOECASAFLEURY,SOROCABA,6.2,2018,URBANA,-47.48389816,-23.51664925
297380,ASSENTAMENTO SANTA ZELIA,ANOS FINAIS,ASTAMENTOSANTAZELIA,MIRANTE DO PARANAPANEMA,6.12,2018,RURAL,-52.42435074,-22.37401009
13912,RONDON MARECHAL,ANOS FINAIS,RONDONMARECHAL,SAO JOSE DOS CAMPOS,6.08,2018,URBANA,-45.87435913,-23.18382072
9404,JOANA MOTTA PROFESSORA,ANOS FINAIS,JOANAMOTTAA,SAO BERNARDO DO CAMPO,6.02,2018,URBANA,-46.57369995,-23.62811089
26136,ALFREDO PUJOL DR,ANOS FINAIS,ALFREDOPUJOL,BAURU,6,2018,URBANA,-49.50374985,-22.00691986
28782,LEME CARDEAL,ANOS FINAIS,LEMECARDEAL,SAO JOSE DO RIO PRETO,6,2018,URBANA,-49.3848381,-20.81579018
49712,DALVA VIEIRA ITAVO PROFESSORA,ANOS FINAIS,DALVAVIEIRAITAVOA,BARRETOS,5.94,2018,URBANA,-48.88911057,-20.74173927
9313,RUDGE RAMOS,ANOS FINAIS,RUDGERAMOS,SAO BERNARDO DO CAMPO,5.92,2018,URBANA,-46.56671143,-23.66750908
48215,LEOPOLDO LEME VERNECK,ANOS FINAIS,LEOPOLDOLEMENECK,APIAI,5.89,2018,RURAL,-49.04658127,-24.37199974
921579,FRANCA FRANCHI PROFA,ANOS FINAIS,FRANCAFRANCHIA,MOGI MIRIM,5.85,2018,RURAL,-46.63121033,-22.59693909
