CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
925160,LOTEAMENTO DAS GAIVOTAS II,ANOS INICIAIS,LOTEAMENTODASGAIVOTASII,SUL 3,7.21,2017,URBANA,-46.6632309,-23.73411942
25082,JOAO CAETANO DA ROCHA PROF,ANOS INICIAIS,JOAOCAETANOROCHA,TAQUARITINGA,7.2,2017,URBANA,-48.78622055,-21.44811058
24685,SYLVIO TORQUATO JUNQUEIRA,ANOS INICIAIS,SYLVIOTORQUATOJUNQUEIRA,SAO JOAQUIM DA BARRA,7.19,2017,URBANA,-47.85786819,-20.58000946
20114,LAZARO DUARTE DO PATEO PROFESSOR,ANOS INICIAIS,LAZARODUARTEPATEO,LIMEIRA,7.17,2017,URBANA,-47.41339111,-22.54936981
907819,CARMEM NOGUEIRA NICACIO PROFA,ANOS INICIAIS,CARMEMNOGUEIRANICACIOA,FRANCA,7.17,2017,URBANA,-47.37760162,-20.52129936
18144,CRISTIANO VOLKART,ANOS INICIAIS,CRISTIANOVOLKART,CAMPINAS LESTE,7.16,2017,URBANA,-47.04127121,-22.89871979
19070,HILDA SILVA PROFESSORA,ANOS INICIAIS,HILDASILVAA,SAO JOAO DA BOA VISTA,7.16,2017,URBANA,-46.9968,-21.4794
48355,MARIO DEDINI COMENDADOR,ANOS INICIAIS,MARIODEDINICOMENDADOR,PIRACICABA,7.14,2017,URBANA,-47.66526794,-22.69555092
15192,FONSECA MAJOR,ANOS INICIAIS,FONSECAMAJOR,ITAPETININGA,7.13,2017,URBANA,-48.05390167,-23.59149933
36882,LINA PICCHIONI ROCHA PROFA,ANOS INICIAIS,LINAPICCHIONIROCHAA,FRANCA,7.13,2017,URBANA,-47.38428116,-20.51531029
900874,NOEMIA GARCIA CICILIATO PROFA,ANOS INICIAIS,NOEMIAGARCIACICILIATOA,ASSIS,7.12,2017,URBANA,-50.72679901,-22.90189934
7900,NAYME CARDIM PROFESSORA,ANOS INICIAIS,NAYMECARDIMA,MAUA,7.1,2017,URBANA,-46.39704895,-23.71533012
13493,EDEWALDO FREITAS GAIA SANT ANA PROFESSOR,ANOS INICIAIS,EDEWALDOFREITASGAIASANTANA,SAO JOSE DOS CAMPOS,7.08,2017,URBANA,-45.90029907,-23.2343998
4424,FRANCISCO DE ASSIS REYS,ANOS INICIAIS,FRANCISCOASSISREYS,CENTRO SUL,7.07,2017,URBANA,-46.60723877,-23.59033012
37758,DAILY RESENDE FRANCA PROFESSOR,ANOS INICIAIS,DAILYREDEFRANCA,CENTRO,7.06,2017,URBANA,-46.643549,-23.5012783
47181,WILSON BRANDAO TOFFANO PROFESSOR,ANOS INICIAIS,WILSONBRANDAOTOFFANO,CAMPINAS LESTE,7.06,2017,URBANA,-47.09825897,-22.92359924
